,Unnamed: 0,objid,u,g,r,i,z,redshift
7927,21546,1237661433778274487,19.44676,18.13342,17.291420000000002,16.84657,16.58865,0.2504930685714286
7928,26797,1237661852538372193,19.21846,18.48273,18.10454,17.79368,17.651529999999994,0.2350963371428572
7929,24044,1237662335184535853,19.28168,17.98395,17.3032,16.91413,16.63801,0.24387500857142863
7930,42189,1237668270836351293,19.20754,18.51493,18.27129,17.95639,18.06433,0.22356916571428576
7931,33188,1237661465987645584,19.08101,17.7466,16.986620000000002,16.56126,16.29735,0.23129581142857145
7932,39134,1237667254543712324,19.05772,17.73045,17.07033,16.67385,16.4242,0.23129581142857145
7933,37044,1237665548361990428,19.26715,17.78869,16.912029999999998,16.43955,16.118679999999998,0.23616914857142862
7934,24001,1237662226224906379,17.93352,17.0158,16.566,16.17459,16.07095,0.2522006857142857
7935,22002,1237661872932388949,18.24132,16.983810000000002,16.3619,15.99091,15.78735,0.25310778285714286
7936,15975,1237658493336223971,19.89176,19.31684,18.90972,18.58586,18.66924,0.2113310457142857
7937,29007,1237662498931147036,18.831670000000006,17.67726,17.01213,16.61991,16.41721,0.2562629514285714
7938,49551,1237679997701324996,19.18964,17.2298,16.2255,15.80406,15.41819,0.22695806571428578
7939,28326,1237662237487595768,19.06438,17.860529999999994,17.17599,16.7692,16.4749,0.23536446857142856
7940,12029,1237658192685105390,19.57311,18.38464,17.79287,17.44942,17.265729999999998,0.2597041285714286
7941,46942,1237674370753757415,18.79577,17.5368,16.86758,16.4195,16.21583,0.25463149142857144
7942,16301,1237659131673051272,19.5178,18.49379,17.91832,17.5815,17.412879999999998,0.2468936828571429
7943,25905,1237662306188067029,19.77505,19.00432,18.2432,17.833920000000006,17.70445,0.2416478228571429
7944,37355,1237667209966846232,19.25007,17.809820000000006,17.104960000000002,16.63675,16.34763,0.23616914857142862
7945,2055,1237649918969446495,19.12104,17.72055,16.98205,16.56332,16.28012,0.23129581142857145
7946,38827,1237667322178633809,19.45626,18.35961,17.71508,17.346989999999998,17.117079999999998,0.25236772
7947,12720,1237657596222308791,20.0004,19.14617,18.70982,18.42062,18.28563,0.21169073142857142
7948,41143,1237667781217681484,18.53303,17.45457,16.82402,16.48697,16.25923,0.25280071142857147
7949,29458,1237664092360081645,19.46292,18.33597,17.85045,17.4922,17.336479999999998,0.2552121428571429
7950,49196,1237680240901685349,18.51482,17.2815,16.64041,16.255029999999998,16.046470000000006,0.25280071142857147
7951,26697,1237662268073246991,19.47021,18.4065,17.73941,17.3044,17.098010000000002,0.25572241142857144
7952,30221,1237664285634199865,19.19738,17.76905,16.94323,16.52531,16.23586,0.23570756571428578
7953,18974,1237661353779789964,18.60161,16.565739999999998,15.57409,15.14621,14.81032,0.2563701914285714
7954,26709,1237662268080324926,19.7894,19.05528,18.37535,17.96472,17.82775,0.2329220742857143
7955,7148,1237654398617125148,19.45617,18.1524,17.426679999999998,17.00219,16.74575,0.2504930685714286
7956,32264,1237664871359775002,19.33737,17.74365,16.84741,16.388170000000002,16.064239999999998,0.2394299771428572
7957,13429,1237657608036679963,19.06877,17.95024,17.46595,17.13513,16.99152,0.23773711428571428
7958,47889,1237673709331480781,18.61492,17.541539999999998,17.06916,16.759829999999994,16.655820000000002,0.25610497428571427
7959,39206,1237666216223244528,19.1177,17.37708,16.46281,15.94539,15.59564,0.23019204000000001
7960,13276,1237655501890191968,18.35483,17.27723,16.80971,16.459889999999998,16.31145,0.25935339142857144
7961,25343,1237661873476534422,18.69664,17.73689,17.2062,16.85193,16.66186,0.2538468266666667
7962,24059,1237662335715573987,18.88812,17.96151,17.313129999999994,16.93781,16.7109,0.25692362571428573
7963,46876,1237667781749571665,19.1784,17.65462,16.87471,16.51162,16.23009,0.2414944285714286
7964,17003,1237658298998587545,19.53836,18.36313,17.68336,17.27435,16.99897,0.25319454571428573
7965,11836,1237658491211481147,19.23586,18.27781,17.71331,17.34773,17.21663,0.24607664000000004
7966,15265,1237657855533121626,19.09157,17.10164,16.1026,15.6786,15.32117,0.23045725714285714
7967,29705,1237662528456294575,18.81958,17.67851,16.89326,16.449939999999998,16.09901,0.2562629514285714
7968,8962,1237654029787332778,19.53129,18.34893,17.75787,17.35045,17.13221,0.25236772
7969,46224,1237671261730701451,18.56131,18.04744,17.84938,17.74594,17.789270000000005,0.26010578285714286
7970,42485,1237667910060212375,19.33143,17.96063,17.1519,16.65111,16.34453,0.24587128000000005
7971,26663,1237662267535786370,19.32354,18.41215,17.91317,17.50605,17.33756,0.2505567828571429
7972,8263,1237655107301015813,18.72684,18.294320000000006,17.98667,17.72419,17.963060000000006,0.24820443809523807
7973,21716,1237661874018975915,19.40521,18.17705,17.32282,16.882460000000002,16.55611,0.2504930685714286
7974,39459,1237667915420205343,19.71765,18.37806,17.55224,17.08049,16.777839999999998,0.2605309542857143
7975,47741,1237667735568449762,18.78709,16.91173,15.84875,15.39357,15.03418,0.25489670857142854
7976,13768,1237657632188727564,19.67706,18.87132,18.49391,18.247770000000006,18.18349,0.23036204285714285
7977,44848,1237668289078427812,18.91161,17.11982,16.109479999999998,15.64756,15.24313,0.24911608
7978,33120,1237665128002355391,18.58035,17.21643,16.382189999999998,15.95224,15.63084,0.25610497428571427
7979,7825,1237655465922396318,18.93715,18.10368,17.72233,17.40277,17.29656,0.26147379142857147
7980,41121,1237667781213618298,19.63401,18.35368,17.64384,17.205779999999994,16.94417,0.2571762628571429
7981,35403,1237664835929374829,19.71531,18.37885,17.54813,17.26227,17.05939,0.2605309542857143
7982,4444,1237651752927363244,18.1626,16.67718,15.83556,15.37451,15.1412,0.2569964085714286
7983,19867,1237661416599322751,18.86504,17.110689999999998,16.23685,15.806770000000002,15.48329,0.2538749
7984,3023,1237649962454548607,19.9969,18.76125,17.71274,17.52616,17.44124,0.25875570571428574
7985,13827,1237657243509194774,18.97316,17.57809,16.73979,16.32858,16.05498,0.24663131714285713
7986,44995,1237667782298435668,19.50708,18.41436,17.83943,17.371779999999998,17.21066,0.2585668342857143
7987,22481,1237659163353612327,20.27331,18.40566,17.71169,17.41187,17.197029999999998,0.2597041285714286
7988,21773,1237661069249675389,19.05684,17.93046,17.23631,16.89207,16.64264,0.23962685428571429
7989,23448,1237661361297358968,19.12112,17.991020000000006,17.40307,17.06178,16.855320000000006,0.23900167142857143
7990,6685,1237655371443601522,19.762,18.06687,17.139310000000002,16.75933,16.46878,0.24872442000000006
7991,10027,1237657629524688961,19.06819,17.532410000000002,16.770789999999998,16.38705,16.08932,0.23019204000000001
7992,9101,1237655374649098487,19.72071,18.83491,18.45267,18.15015,18.05499,0.23518150857142858
7993,15345,1237658917456052405,18.80701,17.23389,16.40825,16.0099,15.65603,0.25463149142857144
7994,17076,1237660635991441611,18.81984,17.69716,17.0551,16.63951,16.41602,0.2562629514285714
7995,18800,1237661386009084258,18.91964,17.04713,15.93735,15.45994,15.09945,0.24911608
7996,14708,1237657873790730376,19.46229,18.35655,17.68688,17.27824,17.10615,0.25319454571428573
7997,12393,1237656495643033843,19.21653,18.1744,17.6604,17.342579999999998,17.238139999999998,0.24962537428571435
7998,7878,1237655468599410985,19.45069,18.29454,17.52195,17.11081,16.772129999999994,0.24777116000000005
7999,36342,1237664869751455881,18.8798,17.73292,17.235229999999998,16.878610000000002,16.68146,0.2504823228571429
8000,13057,1237657773934379183,19.60588,19.0004,18.32565,17.93287,17.782629999999994,0.2329220742857143
8001,9934,1237657875407175765,18.34327,16.30025,15.31379,14.88197,14.540679999999998,0.25961860857142854
8002,36409,1237665225692348535,18.84439,17.1804,16.25885,15.75632,15.41251,0.25489670857142854
8003,5795,1237654652566962297,19.90711,18.90801,18.35619,17.89136,17.77069,0.2329220742857143
8004,47287,1237671125378990259,18.73096,18.09313,17.56339,17.20495,17.09843,0.2673030523809524
8005,19571,1237661851479703693,19.13836,18.02117,17.41439,17.052670000000006,16.82174,0.23900167142857143
8006,34524,1237663783140524210,19.76854,18.82757,18.33693,18.03179,17.88853,0.22641412571428574
8007,2637,1237651225171394768,19.24384,18.1293,17.44826,17.02705,16.78344,0.24962537428571435
8008,14903,1237657628987031807,18.85361,17.12593,16.227220000000006,15.807379999999998,15.41995,0.2538749
8009,11368,1237656496724836494,18.74382,17.4992,16.87598,16.4936,16.22499,0.25133671142857145
8010,42711,1237666339188506725,19.67349,18.71105,18.27426,17.93862,17.84551,0.23864230857142862
8011,42712,1237666339188703386,18.64719,17.43893,16.75468,16.37676,16.144560000000002,0.25133671142857145
8012,36799,1237665128555741354,19.20183,17.80363,17.04464,16.61584,16.31064,0.23570756571428578
8013,26158,1237662501083676990,18.5608,17.54181,17.045360000000002,16.69375,16.542379999999998,0.25610497428571427
8014,29796,1237662302971756739,18.18807,16.858439999999998,16.17492,15.75161,15.47036,0.2569964085714286
8015,34231,1237665180592636053,18.55607,17.31981,16.67752,16.32085,16.06012,0.25610497428571427
8016,5029,1237651271892271197,18.88206,17.424120000000002,16.58063,16.15385,15.85217,0.24885086285714286
8017,16716,1237659148850299059,19.70187,19.02447,18.47733,18.10085,18.04974,0.2329220742857143
8018,45385,1237671129129025623,18.86046,17.26827,16.46858,16.06005,15.78545,0.2536096828571429
8019,42504,1237667910066438300,19.10064,17.63296,16.792370000000002,16.36319,16.057679999999998,0.23129581142857145
8020,23544,1237660958106583512,18.71729,17.62954,17.14595,16.79125,16.62981,0.2538468266666667
8021,36179,1237665531178516690,19.3881,18.75593,18.37977,18.13243,18.12072,0.2224324085714286
8022,31321,1237663480332878049,19.44678,18.65226,18.15422,17.804920000000006,17.61456,0.23864726000000003
8023,10047,1237657630045044948,19.48754,18.00742,17.184620000000002,16.824720000000006,16.51816,0.24474270285714292
8024,7226,1237655125548400894,18.8994,17.85158,17.1981,16.79759,16.561020000000006,0.25455098
8025,35581,1237665329863196782,19.16065,18.02069,17.2744,16.89538,16.67594,0.24920028857142862
8026,46557,1237670448374677803,19.33351,17.31418,16.21913,15.77475,15.38125,0.2306804771428572
8027,35885,1237665129083240636,20.03825,18.33589,17.537689999999998,17.26075,17.029989999999998,0.2571762628571429
8028,26903,1237662225694785746,19.42237,18.21049,17.556729999999998,17.182000000000002,16.966520000000006,0.2490602514285715
8029,30130,1237663783128727701,19.84061,18.99897,18.63201,18.33705,18.22246,0.2163003257142857
8030,26252,1237661434853458105,18.69964,17.33879,16.41471,15.91805,15.53024,0.25133671142857145
8031,34181,1237665179521908882,19.58926,18.56261,17.7372,17.31129,17.0508,0.2538750657142857
8032,505,1237648721750261931,18.99759,17.94277,17.27551,16.92316,16.63563,0.24951091714285714
8033,18952,1237661353242394720,19.78949,19.04626,18.67321,18.34162,18.34501,0.2163003257142857
8034,20551,1237661383311622283,19.49314,18.34097,17.77721,17.47533,17.22703,0.25236772
8035,40853,1237667322714849400,19.80415,18.38288,17.60528,17.21866,16.92154,0.2605309542857143
8036,42602,1237667783392559148,19.31455,17.86684,17.00976,16.54107,16.22302,0.24023780571428577
8037,20603,1237661383848427594,18.78668,16.81198,15.81632,15.37984,15.03984,0.25489670857142854
8038,26347,1237662336250347669,19.19647,17.684639999999995,16.87453,16.46346,16.15566,0.23570756571428578
8039,44728,1237667735033282664,18.60932,16.57388,15.56754,15.149170000000002,14.81021,0.2563701914285714
8040,19133,1237661063876051176,19.31166,17.60192,16.67631,16.25584,15.91141,0.22741964857142863
8041,16874,1237661069792903355,18.76883,17.21975,16.30085,15.885320000000002,15.60125,0.2527159485714286
8042,36349,1237664869753618587,18.89236,17.813270000000006,17.07365,16.6087,16.35079,0.2504823228571429
8043,6555,1237654948915445999,19.08713,18.75615,18.61117,18.52458,18.46861,0.2110147371428571
8044,22712,1237660636527001679,19.06593,17.88145,17.30067,16.96581,16.80591,0.23962685428571429
8045,38511,1237667142863093999,18.9405,17.60735,16.89281,16.506529999999998,16.2883,0.24826277714285716
8046,18165,1237660413725442085,19.50146,18.71413,17.96561,17.57395,17.31093,0.24881698571428576
8047,4773,1237654031402008646,19.409270000000006,17.74693,16.89659,16.51247,16.211170000000006,0.2370368428571429
8048,3913,1237653442448982175,19.37066,18.11884,17.358610000000002,16.9552,16.70476,0.2528862028571429
8049,4462,1237651752937848957,19.294220000000006,18.16943,17.648889999999994,17.30418,17.12967,0.24962537428571435
8050,4331,1237648720714465585,19.69506,17.914,16.90188,16.41664,16.033839999999998,0.24934960285714292
8051,2733,1237651538716655800,19.06875,17.07234,16.09468,15.66439,15.30555,0.23045725714285714
8052,34724,1237664667367047320,19.00897,17.019270000000002,16.02797,15.57851,15.25741,0.24170337142857143
8053,47545,1237671126981279914,19.4965,18.71338,17.91047,17.55163,17.18797,0.25665583142857146
8054,1773,1237648705119387847,19.57003,18.42721,17.746010000000005,17.35973,17.084670000000006,0.2597041285714286
8055,23751,1237662307805626589,19.48239,18.30894,17.68834,17.35741,17.0891,0.24777116000000005
8056,31738,1237664338792218767,18.80049,17.28141,16.44879,16.02394,15.723579999999998,0.25463149142857144
8057,24063,1237662335715836071,19.76044,17.809739999999994,16.788439999999998,16.334,15.947920000000002,0.24101856000000005
8058,48864,1237678847720948077,19.17553,17.19843,16.19343,15.77199,15.43516,0.23274492857142862
8059,43401,1237667323247263869,19.11123,18.10776,17.58811,17.204,17.0382,0.24475203714285718
8060,44014,1237667781239964024,20.09995,19.27279,18.826970000000006,18.48143,18.40968,0.21169073142857142
8061,31513,1237662695967818120,19.16781,17.731289999999994,16.92991,16.479129999999998,16.18514,0.2414944285714286
8062,13086,1237657774466138329,19.38323,17.37011,16.35688,15.92742,15.55413,0.22828734285714292
8063,42376,1237667735601021126,19.23824,18.32196,17.84311,17.4855,17.34985,0.24387166000000005
8064,10581,1237657189833900310,18.99529,17.54223,16.76711,16.34368,16.057879999999994,0.2414381542857143
8065,37541,1237666210885075139,18.42501,17.23004,16.72083,16.33182,16.13106,0.2604723142857143
8066,33866,1237664668438167707,19.1378,18.18001,17.749979999999994,17.471529999999998,17.3709,0.24921006571428572
8067,13952,1237658205581279308,19.62693,18.26814,17.543670000000002,17.13489,16.87474,0.25175287714285716
8068,13932,1237658205578199203,19.60731,19.16852,18.66026,18.6264,18.65173,0.2163003257142857
8069,30889,1237664668973662347,19.56976,18.44133,17.742729999999995,17.331310000000002,17.10324,0.2608313142857143
8070,15353,1237658917458542671,19.89528,18.10291,17.263279999999998,16.88769,16.61911,0.2544747857142858
8071,17779,1237661138498486519,19.2638,17.36579,16.26001,15.79356,15.46066,0.22741964857142863
8072,14445,1237656568649286474,18.75459,17.07562,16.10793,15.60913,15.20439,0.25160192857142855
8073,12391,1237656495638446310,18.99718,18.09137,17.58419,17.21087,17.01395,0.25652584
8074,38091,1237667255626629238,19.38255,18.38958,17.95627,17.60193,17.462629999999994,0.25142447714285715
8075,37055,1237665548887130215,19.25969,18.23055,17.46286,17.055020000000006,16.84604,0.2481925571428572
8076,28137,1237662307270787280,18.85578,18.09858,17.76287,17.59756,17.54439,0.26623261142857146
8077,31655,1237665102222917879,19.16989,18.07581,17.612389999999994,17.34386,17.19964,0.24920028857142862
8078,49883,1237664852574535847,19.1589,18.00873,17.41602,17.04746,16.82082,0.24155456000000003
8079,37651,1237664852043628873,19.29887,18.04251,17.38968,16.998720000000002,16.71951,0.24387500857142863
8080,5153,1237651753492545787,18.849,17.47085,16.67184,16.1993,15.8864,0.25463149142857144
8081,12637,1237655108899569877,19.35649,17.87937,17.0174,16.52267,16.1825,0.24776102000000005
8082,11166,1237655370899652731,19.35883,18.16524,17.43444,16.97155,16.73222,0.2528862028571429
8083,8981,1237657630061690929,19.19435,17.99372,17.371570000000002,17.04439,16.84759,0.24341342571428579
8084,31373,1237664667902738547,19.47505,17.99139,17.1835,16.801820000000006,16.513370000000002,0.24474270285714292
8085,45414,1237671129667010711,19.22473,17.928060000000006,17.18444,16.76463,16.511870000000002,0.2445001914285715
8086,2729,1237651538716459110,18.873520000000006,17.49496,16.72764,16.31382,16.03975,0.2536096828571429
8087,15344,1237658916924620950,18.78175,17.46332,16.75004,16.377570000000002,16.11721,0.25463149142857144
8088,4826,1237651823251095811,19.00335,17.89503,17.4298,17.10385,16.93679,0.25140065714285714
8089,3072,1237650369407221969,19.23877,17.52582,16.568189999999998,16.13781,15.78589,0.22741964857142863
8090,15691,1237660615585169607,18.75567,16.73443,15.71192,15.29221,14.95154,0.25160192857142855
8091,3264,1237650371020062804,17.77727,16.52044,15.81797,15.44179,15.19116,0.25507253047619044
8092,1366,1237651211213734084,19.10464,18.21994,17.59975,17.23167,17.06709,0.25024200571428573
8093,34290,1237665441519894697,18.42199,17.05675,16.26925,15.821929999999998,15.50473,0.2607375314285714
8094,43834,1237671128588353788,18.17602,17.258129999999998,16.92182,16.62339,16.55519,0.2567311914285714
8095,5490,1237651539250053275,19.46416,17.44233,16.42771,16.01243,15.67224,0.22828734285714292
8096,46800,1237674478123221145,18.9243,17.64762,16.97033,16.62361,16.36178,0.2504823228571429
8097,2213,1237651272440217769,19.407870000000006,17.47945,16.53722,16.13644,15.80857,0.22828734285714292
8098,49046,1237671267110748272,19.42631,18.35336,17.66037,17.24736,17.04092,0.25319454571428573
8099,31526,1237662696493482000,19.34004,18.10809,17.600620000000006,17.22743,17.14909,0.2528862028571429
8100,9138,1237655463231422652,19.47896,18.2681,17.521910000000002,17.104110000000002,16.798029999999994,0.24777116000000005
8101,6395,1237655109449613429,18.97906,17.260679999999994,16.30761,15.88686,15.54619,0.2414381542857143
8102,617,1237648722839011483,19.36569,18.13778,17.41197,17.025479999999998,16.770570000000006,0.2528862028571429
8103,45673,1237671124830388355,19.28291,17.30463,16.294079999999994,15.84967,15.49371,0.22741964857142863
8104,31288,1237663479257170383,20.04125,19.15587,18.80392,18.59039,18.51214,0.21169073142857142
8105,6142,1237655464303198354,18.84385,17.83735,17.39295,17.10596,16.915770000000002,0.2562629514285714
8106,46777,1237667914878156908,18.99113,17.75509,17.09086,16.70195,16.45859,0.24306961428571427
8107,40336,1237667735597547878,19.63465,18.15344,17.444329999999994,17.0627,16.83181,0.2544747857142858
8108,3394,1237654954281337188,19.38093,17.90406,17.122870000000002,16.6438,16.37565,0.24536788571428578
8109,15098,1237658612521500806,19.43475,18.22005,17.66282,17.304029999999994,17.11405,0.2490602514285715
8110,16603,1237660562969067900,19.32628,18.24121,17.76105,17.39614,17.25307,0.24898862857142862
8111,36032,1237664133166203062,19.34046,18.3245,17.79593,17.480079999999994,17.30636,0.2547608542857143
8112,32316,1237663784751726795,19.87444,19.0076,18.29924,17.85776,17.63534,0.23620948571428574
8113,6206,1237653652910702763,19.90253,18.6618,17.8717,17.448,17.21445,0.2568458
8114,27923,1237662685219455149,19.65545,17.70725,16.7287,16.26812,15.93611,0.24101856000000005
8115,39752,1237667431176077426,18.76224,17.17516,16.40302,15.99513,15.72242,0.25160192857142855
8116,47086,1237667733987786980,20.07594,18.28225,17.3809,17.00323,16.69987,0.25175287714285716
8117,12890,1237657589238399094,19.613,18.79332,17.97043,17.62582,17.24938,0.24929626857142861
8118,7698,1237654881265451155,19.1757,17.97965,17.2301,16.79649,16.53641,0.24920028857142862
8119,7761,1237650761315451056,18.64244,17.79391,17.22738,16.8572,16.67446,0.2538468266666667
8120,3571,1237651250437095614,19.12974,17.99513,17.32033,16.929560000000002,16.67817,0.23900167142857143
8121,25658,1237662225154244961,19.84753,18.24168,17.533160000000002,17.22689,17.00722,0.25304196857142863
8122,41397,1237667324336013414,19.07398,17.115579999999998,16.12892,15.71187,15.34645,0.23045725714285714
8123,13318,1237655502424768952,18.88862,17.13475,16.240470000000002,15.80726,15.50013,0.24911608
8124,558,1237648722820792573,18.87218,18.53134,18.50155,18.17402,18.38453,0.2416219952380952
8125,7010,1237655473966612783,18.602220000000006,17.60318,16.99963,16.57229,16.38469,0.25610497428571427
8126,28479,1237661849872629902,19.6859,18.11449,17.320629999999998,16.87496,16.585279999999994,0.2544747857142858
8127,18618,1237660634386858051,19.08005,18.15883,17.624229999999994,17.28748,17.12421,0.24475203714285718
8128,10900,1237657628974711115,19.54488,17.55169,16.514229999999998,16.057879999999994,15.67163,0.22828734285714292
8129,386,1237648705659076794,18.56703,17.35272,16.6298,16.23803,15.96862,0.25610497428571427
8130,14944,1237660636536766706,19.16199,17.9351,17.26512,16.8915,16.66381,0.24982547142857148
8131,39512,1237667446191030409,18.43477,17.00003,16.17439,15.78375,15.47841,0.2607375314285714
8132,5709,1237655106771026194,19.36183,18.1927,17.55955,17.17067,16.95942,0.2528862028571429
8133,15474,1237658802570657908,19.05065,17.937279999999994,17.39485,17.05944,16.920070000000006,0.2432310542857143
8134,2420,1237650795681612013,19.74796,18.52869,17.786260000000006,17.36661,17.12915,0.2608313142857143
8135,9729,1237656241706631280,19.46966,17.57638,16.65835,16.27673,15.952329999999998,0.22828734285714292
8136,7526,1237655348356514071,19.46788,18.19745,17.527910000000002,17.1158,16.86638,0.2504930685714286
8137,45395,1237671129130467402,18.81815,17.6073,16.85755,16.4455,16.18544,0.2562629514285714
8138,27897,1237662667500028362,19.28258,18.42251,17.90546,17.47114,17.349079999999994,0.2505567828571429
8139,48393,1237679476400193754,18.6329,17.000420000000002,16.14256,15.71895,15.38526,0.25160192857142855
8140,10157,1237657773927301472,18.84159,17.81405,17.22383,16.869220000000002,16.667089999999998,0.2562629514285714
8141,8644,1237654382513225964,19.66364,18.94558,18.59594,18.29757,18.41254,0.2163003257142857
8142,26000,1237662306729459983,19.41984,18.33588,17.707320000000006,17.367639999999998,17.1667,0.25236772
8143,47829,1237668587042504890,19.25587,18.37201,18.01723,17.70178,17.63918,0.2427179371428572
8144,44394,1237667252928381061,19.70636,18.45864,17.718320000000006,17.26321,16.98956,0.2608313142857143
8145,46671,1237667323259846920,19.08051,18.5936,18.12135,17.97638,17.63518,0.23468909428571427
8146,19532,1237661087496601849,19.79222,17.968329999999995,17.04155,16.60657,16.28804,0.24745986285714291
8147,46677,1237671766924329225,19.20218,17.62337,16.7525,16.30742,16.002860000000002,0.23570756571428578
8148,34130,1237665548351373508,18.77638,17.59359,16.8968,16.5158,16.264039999999998,0.25463149142857144
8149,18804,1237661386009739563,20.07794,18.27533,17.2339,16.83665,16.5381,0.25175287714285716
8150,17789,1237661139030966467,19.64361,18.3719,17.65472,17.26053,17.033620000000006,0.2605309542857143
8151,45212,1237668298207199321,18.72726,17.65069,17.12505,16.79146,16.566879999999998,0.2538468266666667
8152,38146,1237665330927566929,19.42811,17.62864,16.69118,16.29555,15.9604,0.2370368428571429
8153,45515,1237667736132386945,19.41093,18.1853,17.55827,17.226129999999998,17.011870000000002,0.2504930685714286
8154,14773,1237657769632071831,18.84696,17.4225,16.64242,16.21013,15.91607,0.25463149142857144
8155,34973,1237665565003612291,19.71669,18.52751,17.81396,17.42569,17.13673,0.2580177571428572
8156,38187,1237665330937987155,19.12447,17.25205,16.2909,15.91156,15.60498,0.23019204000000001
8157,34060,1237663546904674500,19.50661,18.727870000000006,18.19107,17.96959,17.85558,0.24572618000000004
8158,25940,1237662306195603814,18.98342,17.579520000000002,16.875020000000006,16.491979999999998,16.200960000000002,0.2414381542857143
8159,37697,1237665101677265050,19.18624,17.77719,16.91101,16.500870000000006,16.23399,0.2414944285714286
8160,42167,1237668270830321797,18.33233,16.78716,15.8133,15.38538,15.09822,0.25961860857142854
8161,28701,1237662224606822664,18.93825,18.02657,17.54877,17.1838,17.03047,0.25818818285714284
8162,32077,1237664093977378995,19.04143,17.48216,16.67727,16.1985,15.9028,0.23379624
8163,30503,1237661463302701205,19.51901,19.01327,18.72926,18.39712,18.86937,0.20770901428571428
8164,13489,1237657071694315544,19.86351,18.27483,17.43884,17.11628,16.84084,0.25175287714285716
8165,34221,1237665180062908622,19.22564,18.04097,17.50301,17.12673,16.976329999999994,0.24387500857142863
8166,38213,1237665442065547392,19.15568,17.937,17.363310000000002,16.99971,16.76526,0.2464289942857143
8167,40022,1237663530802217029,18.9795,17.37268,16.51754,16.04986,15.71287,0.2414381542857143
8168,21449,1237661388138479656,19.20048,18.5104,17.95533,17.55424,17.41225,0.24556440571428576
8169,36276,1237664854186262716,19.5871,18.37834,17.49156,17.042089999999998,16.765970000000006,0.2605309542857143
8170,23023,1237661386530685129,19.20621,17.58599,16.805329999999998,16.46111,16.18657,0.22695806571428578
8171,30846,1237664668963373182,18.31655,16.77794,15.95907,15.5369,15.233429999999998,0.25961860857142854
8172,13792,1237660670890279038,19.47362,17.81219,16.90756,16.4967,16.188370000000006,0.2370368428571429
8173,27289,1237662697028976808,19.32257,17.57355,16.67888,16.23453,15.85921,0.22741964857142863
8174,49784,1237668348135932067,19.54297,18.32454,17.656229999999994,17.26086,17.014960000000002,0.25319454571428573
8175,31250,1237661873482563701,19.31167,17.56675,16.63414,16.18565,15.8635,0.22741964857142863
8176,15849,1237658205035823270,19.17901,17.79014,16.89128,16.4605,16.15456,0.2414944285714286
8177,6309,1237653665793638507,19.10439,17.821820000000006,17.14961,16.79597,16.57924,0.23129581142857145
8178,49555,1237680067487400166,18.39739,17.01776,16.22178,15.77452,15.46685,0.25919248857142857
8179,4781,1237654342253215929,18.89686,17.88963,17.2057,16.797,16.59668,0.2588133657142857
8180,9372,1237656906354786444,19.21056,18.58161,18.1817,17.906660000000006,17.83445,0.2360138285714286
8181,28653,1237662301892444296,19.46213,19.10588,18.88771,18.76783,18.88548,0.20734932857142857
8182,15127,1237658613055422567,18.75192,17.1547,16.44288,15.989770000000002,15.72976,0.25160192857142855
8183,7096,1237654392176050664,19.11314,18.07279,17.397779999999994,16.960079999999998,16.72055,0.23900167142857143
8184,46318,1237671262279827653,18.94046,18.08247,17.753729999999994,17.43045,17.41928,0.25350388
8185,30293,1237661966890369143,18.7875,17.66147,16.910239999999998,16.54031,16.30976,0.2562629514285714
8186,40783,1237667322181779567,18.72632,17.051579999999998,16.164620000000006,15.73393,15.38224,0.25160192857142855
8187,29477,1237664092368142368,18.99924,17.62452,16.796979999999998,16.316270000000006,16.04018,0.24306961428571427
8188,43369,1237667322723565623,19.29642,18.19508,17.66751,17.360120000000002,17.26,0.24962537428571435
8189,21148,1237661387080794467,19.39401,18.44867,17.79468,17.372410000000002,17.155829999999998,0.25684959714285716
8190,7438,1237653613184942268,19.04169,18.26507,18.01784,17.72656,17.65707,0.22954231142857145
8191,23978,1237661352168325232,19.23265,18.11496,17.4565,17.08532,16.83005,0.24962537428571435
8192,37331,1237665535467258083,18.77773,18.07383,17.1544,16.70305,16.3841,0.2639688114285715
8193,35937,1237665129612705899,18.69393,17.49484,16.81567,16.460060000000002,16.2398,0.25133671142857145
8194,15782,1237658203447754881,19.7276,18.36178,17.55234,17.118489999999998,16.84536,0.2571762628571429
8195,20567,1237661383315030102,19.17712,17.96153,17.49745,17.19831,17.029989999999998,0.24793573142857148
8196,37056,1237665548887457993,19.02831,18.00692,17.23331,16.83484,16.610210000000002,0.25024778571428574
8197,38590,1237667253456011656,18.89572,17.601779999999994,16.957539999999998,16.54042,16.327379999999998,0.24885086285714286
8198,39314,1237664338243813503,19.56132,18.88806,18.51225,18.23963,18.23643,0.21933815714285715
8199,22538,1237661970657902726,18.75431,17.59285,17.01775,16.68254,16.492079999999998,0.25133671142857145
8200,23817,1237661974405972115,19.24557,18.21698,17.7035,17.36908,17.159589999999998,0.24572780000000005
8201,27141,1237661970649841810,19.18893,18.6602,18.47585,18.27993,18.29662,0.22298174000000004
8202,39984,1237667730736939048,18.62058,16.54478,15.48459,15.01541,14.61889,0.2563701914285714
8203,22311,1237661871344975964,18.98305,16.98328,15.95984,15.511820000000002,15.12915,0.24170337142857143
8204,13171,1237656242236490101,19.86573,18.20007,17.36722,17.02209,16.788429999999998,0.2544747857142858
8205,25777,1237661465455296859,19.80596,17.86691,16.88124,16.45128,16.092879999999994,0.2450872171428572
